person_name,person_birthdate,person_deathdate,person_country,person_geo,person_period,person_tags,event_date,person_age_days,age_years,age_months,age_days_rem,age_label,description_fr,category,subcategory,importance,wikipedia_slug
Louis Pasteur,1822-12-27,1895-09-28,FR,histoire-france,xixe,science-medecine,1881-05-05,21314,58,4,8,"58 ans, 4 mois et 8 jours",Vaccination publique contre le charbon à Pouilly-le-Fort — triomphe,science,vaccine,5,Louis_Pasteur
Louis Pasteur,1822-12-27,1895-09-28,FR,histoire-france,xixe,science-medecine,1885-07-06,22837,62,6,9,"62 ans, 6 mois et 9 jours",Premier vaccin anti-rabique sur Joseph Meister — 9 ans,science,vaccine,5,Louis_Pasteur
Louis Pasteur,1822-12-27,1895-09-28,FR,histoire-france,xixe,science-medecine,1888-11-14,24064,65,10,18,"65 ans, 10 mois et 18 jours",Inaugure l'Institut Pasteur à Paris,science,fondation,5,Louis_Pasteur
Louis Pasteur,1822-12-27,1895-09-28,FR,histoire-france,xixe,science-medecine,1895-09-28,26573,72,9,1,"72 ans, 9 mois et 1 jour",Meurt à Marnes-la-Coquette à 72 ans — funérailles nationales,science,mort,5,Louis_Pasteur
Charles Darwin,1809-02-12,1882-04-19,GB,histoire-europe,xixe,science-medecine,1831-12-27,8356,22,10,16,"22 ans, 10 mois et 16 jours",Embarque sur le HMS Beagle — voyage de 5 ans,science,expedition,5,Charles_Darwin
Charles Darwin,1809-02-12,1882-04-19,GB,histoire-europe,xixe,science-medecine,1835-09-17,9716,26,7,6,"26 ans, 7 mois et 6 jours",Arrive aux Galapagos — observe les variations des espèces,science,decouverte,5,Charles_Darwin
Charles Darwin,1809-02-12,1882-04-19,GB,histoire-europe,xixe,science-medecine,1842-06-01,12165,33,3,20,"33 ans, 3 mois et 20 jours",Rédige son premier essai sur la sélection naturelle — garde secret,science,publication,4,Charles_Darwin
Charles Darwin,1809-02-12,1882-04-19,GB,histoire-europe,xixe,science-medecine,1858-07-01,18039,49,4,20,"49 ans, 4 mois et 20 jours",Présentation conjointe avec Wallace — priorité partagée,science,publication,4,Charles_Darwin
Charles Darwin,1809-02-12,1882-04-19,GB,histoire-europe,xixe,science-medecine,1859-11-24,18550,50,9,14,"50 ans, 9 mois et 14 jours",Publie L'Origine des espèces — révolution de la biologie,science,publication,5,Charles_Darwin
Charles Darwin,1809-02-12,1882-04-19,GB,histoire-europe,xixe,science-medecine,1871-02-24,22657,62,,12,"62 ans, 0 mois et 12 jours",Publie La Filiation de l'Homme — applique l'évolution à l'humain,science,publication,5,Charles_Darwin
Charles Darwin,1809-02-12,1882-04-19,GB,histoire-europe,xixe,science-medecine,1882-04-19,26732,73,2,8,"73 ans, 2 mois et 8 jours",Meurt à Downe à 73 ans — enterré à Westminster,science,mort,5,Charles_Darwin
Sigmund Freud,1856-05-06,1939-09-23,AT,histoire-europe,xxe,"science-medecine,philosophie",1882-06-17,9538,26,1,11,"26 ans, 1 mois et 11 jours",Fiançailles avec Martha Bernays — engagement de 4 ans,science,vie-privee,2,Sigmund_Freud
Sigmund Freud,1856-05-06,1939-09-23,AT,histoire-europe,xxe,"science-medecine,philosophie",1895-05-01,14239,38,11,25,"38 ans, 11 mois et 25 jours",Publie Études sur l'hystérie avec Breuer — naissance de la psychanalyse,science,publication,5,Sigmund_Freud
Sigmund Freud,1856-05-06,1939-09-23,AT,histoire-europe,xxe,"science-medecine,philosophie",1900-11-04,16253,44,5,29,"44 ans, 5 mois et 29 jours",Publie L'Interprétation des rêves — oeuvre maîtresse,science,publication,5,Sigmund_Freud
Sigmund Freud,1856-05-06,1939-09-23,AT,histoire-europe,xxe,"science-medecine,philosophie",1905-05-01,17892,48,11,25,"48 ans, 11 mois et 25 jours",Publie Trois essais sur la théorie de la sexualité — scandale,science,publication,4,Sigmund_Freud
Sigmund Freud,1856-05-06,1939-09-23,AT,histoire-europe,xxe,"science-medecine,philosophie",1923-04-01,24436,66,10,25,"66 ans, 10 mois et 25 jours",Publie Le Moi et le Ça — diagnostiqué d'un cancer de la mâchoire,science,publication,4,Sigmund_Freud
Sigmund Freud,1856-05-06,1939-09-23,AT,histoire-europe,xxe,"science-medecine,philosophie",1938-06-04,29979,82,,29,"82 ans, 0 mois et 29 jours",Fuit le nazisme — s'installe à Londres à 82 ans,science,exil,5,Sigmund_Freud
Sigmund Freud,1856-05-06,1939-09-23,AT,histoire-europe,xxe,"science-medecine,philosophie",1939-09-23,30455,83,4,18,"83 ans, 4 mois et 18 jours",Meurt à Londres d'une overdose de morphine — euthanasie,science,mort,5,Sigmund_Freud
